jun-91;0;0;6,55;20964036000,00;114410003662,11;575548000000,00;1158786000000,00;#N/D;673323000000,00;8,96;14,38;227,00;94,29;1130,90;3424,51;4532,40;79,63;80,60;1348695057471,26;104,10;99,40;5,87;8,95;77070,00;#VALOR!;19188,00;1,81;#N/D;;;;;;;;;;;;;;;;;;;;
jul-91;0;0;6,33;20188686000,00;119419998168,95;563489000000,00;1138663000000,00;#N/D;664934000000,00;7,74;13,94;227,10;93,31;1110,20;3218,57;3463,36;80,03;81,00;1346700842911,87;104,20;100,60;5,84;9,06;77945,67;#VALOR!;19703,33;1,75;#N/D;;;;;;;;;;;;;;;;;;;;
ago-91;0;0;6,32;18265539000,00;97099998474,12;552011000000,00;1144858000000,00;#N/D;632339000000,00;7,74;13,94;226,70;92,72;1097,50;3850,41;3636,94;79,79;80,84;1344793333333,33;104,50;100,60;5,69;9,23;78831,28;#VALOR!;20232,51;1,74;#N/D;;;;;;;;;;;;;;;;;;;;
sept-91;0;0;6,07;18094425000,00;92580001831,05;564167000000,00;1172728000000,00;#N/D;630599000000,00;7,74;13,94;229,20;91,44;1035,30;4260,05;4686,88;79,63;81,08;1342972528735,63;105,00;100,60;5,49;9,16;79697,00;#VALOR!;20734,00;1,66;#N/D;;;;;;;;;;;;;;;;;;;;
oct-91;0;0;6,11;17232148000,00;98610000610,35;558116000000,00;1166109000000,00;#N/D;634492000000,00;7,96;16,05;230,10;91,24;1015,70;4651,80;5047,43;79,39;81,00;1340978314176,24;105,20;102,10;5,24;9,28;79743,33;#VALOR!;20411,67;1,67;#N/D;;;;;;;;;;;;;;;;;;;;
nov-91;0;1;5,97;14402362000,00;82080001831,05;567374000000,00;1179179000000,00;#N/D;635502000000,00;7,96;16,05;231,10;95,97;954,80;4374,06;4970,67;79,15;80,68;1339157509578,54;105,50;102,60;4,81;9,33;79789,69;#VALOR!;20094,34;1,63;#N/D;;;;;;;;;;;;;;;;;;;;
dic-91;0;0;5,53;18331454000,00;89360000610,35;592327000000,00;1176289000000,00;#N/D;667041000000,00;7,96;16,05;230,80;97,15;917,00;4209,01;4630,63;78,76;79,64;1337250000000,00;105,50;102,70;4,48;9,48;79836,00;#VALOR!;19767,00;1,52;#N/D;;;;;;;;;;;;;;;;;;;;
ene-92;0;0;5,86;20502803000,00;81720001220,70;586388000000,00;1104910000000,00;#N/D;656469000000,00;9,12;15,10;230,20;94,49;970,10;4003,75;4629,82;78,12;78,99;1335580305343,51;105,70;103,20;4,11;9,45;78203,67;#VALOR!;19297,33;1,61;#N/D;;;;;;;;;;;;;;;;;;;;
feb-92;0;0;5,95;22401392000,00;85980003356,93;578613000000,00;1094530000000,00;#N/D;653699000000,00;9,12;15,10;230,30;93,60;940,40;4081,50;4743,22;78,05;79,48;1334128396946,56;106,10;103,90;4,06;9,51;76604,71;#VALOR!;18838,83;1,64;#N/D;;;;;;;;;;;;;;;;;;;;
mar-92;0;0;5,98;22228841000,00;87250000000,00;580526000000,00;1092419000000,00;#N/D;649606000000,00;9,12;15,10;231,30;92,82;999,90;4584,51;5158,41;78,05;79,07;1332531297709,92;106,60;104,30;4,01;9,59;74939,00;#VALOR!;18358,00;1,64;#N/D;;;;;;;;;;;;;;;;;;;;
abr-92;0;0;5,99;18888598000,00;89029998779,30;569547000000,00;1086536000000,00;#N/D;645206000000,00;7,10;14,67;231,90;94,39;980,90;4114,42;4563,59;78,36;79,31;1330934198473,28;106,80;104,70;3,81;9,63;77510,67;#VALOR!;19355,67;1,66;#N/D;;;;;;;;;;;;;;;;;;;;
may-92;0;0;5,80;23374254000,00;90150001525,88;569809000000,00;1078978000000,00;#N/D;646036000000,00;7,10;14,67;232,00;94,00;991,50;4216,15;4671,21;78,44;79,31;1329409694656,48;106,90;105,00;3,84;9,70;80170,58;#VALOR!;20407,55;1,61;#N/D;;;;;;;;;;;;;;;;;;;;
jun-92;0;0;5,51;23691910000,00;98569999694,82;576281000000,00;1103395000000,00;#N/D;659776000000,00;7,10;14,67;231,50;93,21;913,00;4386,22;5060,74;78,52;79,39;1327812595419,84;107,30;105,30;3,80;9,66;82654,00;#VALOR!;21351,00;1,53;#N/D;;;;;;;;;;;;;;;;;;;;
jul-92;0;0;5,37;22925923000,00;90699996948,24;563875000000,00;1092941000000,00;#N/D;642782000000,00;8,39;16,99;231,20;97,64;861,70;3446,54;4512,89;78,12;78,19;1326142900763,35;107,50;105,60;3,32;9,69;84018,00;#VALOR!;22330,00;1,48;#N/D;;;;;;;;;;;;;;;;;;;;
ago-92;0;0;5,15;17529938000,00;81410003662,11;556793000000,00;1092488000000,00;#N/D;626841000000,00;8,39;16,99;231,30;97,35;772,70;4464,36;4404,24;77,33;77,79;1324618396946,56;107,80;105,60;3,33;9,79;85404,51;#VALOR!;23353,89;1,41;#N/D;;;;;;;;;;;;;;;;;;;;
sept-92;0;0;5,29;20721509000,00;80629997253,42;539193000000,00;1030359000000,00;#N/D;606721000000,00;8,39;16,99;234,60;92,62;696,60;4852,55;5056,71;76,94;77,63;1323021297709,92;108,10;105,50;3,29;9,37;86746,00;#VALOR!;24288,00;1,41;#N/D;;;;;;;;;;;;;;;;;;;;
oct-92;0;0;5,78;28595948000,00;78739997863,77;536324000000,00;980644000000,00;#N/D;604212000000,00;7,80;15,20;235,10;91,24;706,90;4421,42;5050,09;77,02;78,27;1321424198473,28;108,50;105,60;3,14;8,85;83427,67;#VALOR!;23181,00;1,54;#N/D;;;;;;;;;;;;;;;;;;;;
nov-92;1;0;6,86;21561099000,00;95879997253,42;571344000000,00;1024060000000,00;#N/D;640554000000,00;7,80;15,20;234,00;90,16;885,20;3572,89;3950,44;77,65;79,64;1319899694656,48;108,70;106,00;3,08;8,84;80236,27;#VALOR!;22124,45;1,60;#N/D;;;;;;;;;;;;;;;;;;;;
dic-92;0;0;7,04;22624445000,00;110949996948,24;611199000000,00;1025196000000,00;#N/D;686752000000,00;7,80;15,20;234,90;89,17;912,60;3524,21;3911,07;80,26;82,69;1318230000000,00;108,60;106,10;2,97;8,93;76791,00;#VALOR!;20967,00;1,61;#N/D;;;;;;;;;;;;;;;;;;;;
ene-93;0;0;7,23;22748775000,00;93400001525,88;620874000000,00;1032659000000,00;#N/D;692459000000,00;6,20;13,30;241,00;92,82;895,00;3181,35;3748,36;82,72;85,74;1315874942528,73;109,10;108,00;3,12;8,50;76116,33;#VALOR!;20476,67;1,59;#N/D;;;;;;;;;;;;;;;;;;;;
feb-93;0;0;7,83;19741454000,00;95180000305,18;618128000000,00;1038480000000,00;#N/D;689659000000,00;6,20;13,30;241,60;91,24;1000,10;3195,31;3731,69;83,75;87,35;1313632030651,34;109,50;108,80;3,06;8,29;75447,59;#VALOR!;19997,80;1,64;#N/D;;;;;;;;;;;;;;;;;;;;
mar-93;0;0;7,75;20314961000,00;112019996643,07;608465000000,00;1003103000000,00;#N/D;675511000000,00;6,20;13,30;242,70;92,42;994,50;3978,86;4492,01;85,26;89,44;1311052681992,33;109,90;109,10;3,11;7,85;74767,00;#VALOR!;19496,00;1,61;#N/D;;;;;;;;;;;;;;;;;;;;
abr-93;0;0;7,28;20730383000,00;94970001220,70;596370000000,00;981859000000,00;#N/D;664907000000,00;5,50;12,20;243,70;91,24;1030,40;3752,58;4402,75;85,81;89,68;1308585478927,20;110,20;109,40;2,98;7,82;73266,33;#VALOR!;19262,67;1,58;#N/D;;;;;;;;;;;;;;;;;;;;
may-93;0;0;7,24;19302664000,00;103959999084,47;600313000000,00;961949000000,00;#N/D;672080000000,00;5,50;12,20;243,10;93,70;1097,00;3557,47;4181,34;85,57;88,72;1306230421455,93;110,40;109,60;3,02;7,41;71795,79;#VALOR!;19032,13;1,59;#N/D;;;;;;;;;;;;;;;;;;;;
jun-93;0;0;7,71;21943448000,00;115900001525,88;605031000000,00;947876000000,00;#N/D;675369000000,00;5,50;12,20;242,30;92,22;1083,00;3634,12;4241,32;85,10;88,15;1303763218390,80;110,50;109,90;3,07;7,51;70265,00;#VALOR!;18796,00;1,69;#N/D;;;;;;;;;;;;;;;;;;;;
jul-93;0;0;8,27;21238136000,00;110279998779,30;607241000000,00;942307000000,00;#N/D;678811000000,00;5,00;11,50;241,90;97,35;1203,00;2395,52;3622,79;85,41;89,52;1301296015325,67;110,50;110,40;3,09;7,12;69404,67;#VALOR!;19009,00;1,74;#N/D;;;;;;;;;;;;;;;;;;;;
ago-93;0;0;8,14;22350121000,00;83730003356,93;604301000000,00;931147000000,00;#N/D;670655000000,00;5,00;11,50;242,30;95,57;1281,40;3387,90;3321,68;86,05;90,48;1298828812260,53;110,80;110,40;3,05;6,49;68554,87;#VALOR!;19224,41;1,67;#N/D;;;;;;;;;;;;;;;;;;;;
sept-93;0;0;8,04;20368449000,00;92180000305,18;609873000000,00;954834000000,00;#N/D;681413000000,00;5,00;11,50;244,50;95,77;1294,80;3797,94;4535,19;85,97;91,37;1296361609195,40;111,10;110,20;3,14;6,52;67684,00;#VALOR!;19435,00;1,62;#N/D;;;;;;;;;;;;;;;;;;;;
oct-93;0;0;8,15;19760907000,00;95519996643,07;612846000000,00;966606000000,00;#N/D;685902000000,00;5,10;11,40;245,20;95,87;1426,20;3940,51;4434,61;86,37;92,17;1294006551724,13;111,50;110,20;2,99;6,53;65660,67;#VALOR!;18785,33;1,68;#N/D;;;;;;;;;;;;;;;;;;;;
nov-93;0;0;8,47;19448060000,00;107769996643,07;616532000000,00;980759000000,00;#N/D;690199000000,00;5,10;11,40;245,30;96,26;1303,60;3777,71;4371,27;86,52;91,69;1291539348659,00;111,60;110,40;3,02;6,20;63697,82;#VALOR!;18157,38;1,71;#N/D;;;;;;;;;;;;;;;;;;;;
dic-93;0;0;8,30;19049958000,00;163839996337,89;636847000000,00;1054891000000,00;#N/D;716859000000,00;5,10;11,40;244,30;98,33;1402,80;3666,25;4265,85;86,92;92,17;1288960000000,00;111,60;110,60;2,96;5,99;61614,00;#VALOR!;17486,00;1,73;#N/D;;;;;;;;;;;;;;;;;;;;
ene-94;0;0;7,94;19363957307,72;159976803595,71;652406926701,74;1068911013290,48;#N/D;729188982799,99;4,70;10,80;245,13;97,73;1603,90;3376,94;4296,77;88,11;91,77;1291715846153,84;111,90;111,40;3,12;5,76;61874,67;#VALOR!;17463,33;1,74;#N/D;;;;;;;;;;;;;;;;;;;;
feb-94;0;0;8,02;19665956641,89;165002079088,95;644856962267,41;1067241011707,38;#N/D;721178993973,72;4,70;10,80;245,75;99,83;1538,90;3668,06;4433,46;87,55;90,97;1294340461538,46;112,30;112,10;3,27;5,79;62136,44;#VALOR!;17440,70;1,71;#N/D;;;;;;;;;;;;;;;;;;;;
mar-94;0;0;7,83;19039958022,05;168302784718,02;645926957226,98;1054070999222,66;#N/D;722368992313,70;4,70;10,80;246,79;100,53;1403,60;4376,31;5291,59;87,71;91,53;1297358769230,77;112,70;112,20;3,35;5,73;62396,00;#VALOR!;17418,00;1,67;#N/D;;;;;;;;;;;;;;;;;;;;
abr-94;0;0;7,72;19267957519,37;140143273617,51;640356983465,49;1052540997772,28;#N/D;716249000850,93;4,68;10,56;247,83;101,63;1483,40;3974,08;4742,51;88,03;92,09;1300114615384,61;112,80;112,30;3,55;5,48;61595,67;#VALOR!;18532,67;1,66;#N/D;;;;;;;;;;;;;;;;;;;;
may-94;0;0;7,78;21398952821,10;152898840755,63;633117017570,86;1065461010020,00;#N/D;708749011313,23;4,68;10,56;248,25;102,53;1479,00;4274,57;4933,79;88,27;92,49;1303001692307,69;112,90;112,60;4,02;5,07;60805,60;#VALOR!;19718,67;1,64;#N/D;;;;;;;;;;;;;;;;;;;;
jun-94;0;0;7,69;23328948565,98;137539817639,08;642516973290,41;1111821053967,71;#N/D;719148996805,51;4,68;10,56;248,45;103,84;1372,40;4352,53;5271,75;88,90;93,30;1305888769230,77;113,30;112,90;4,27;4,95;59995,00;#VALOR!;20762,00;1,60;#N/D;;;;;;;;;;;;;;;;;;;;
jul-94;0;0;7,78;21603952369,13;135748843046,27;638056994300,07;1100951043663,32;#N/D;714409003417,68;4,73;10,60;248,45;103,13;1464,20;3108,19;4297,28;90,09;94,66;1308644615384,61;113,60;113,20;4,32;4,86;60845,67;#VALOR!;20730,33;1,60;#N/D;;;;;;;;;;;;;;;;;;;;
ago-94;0;0;7,75;23217948810,71;135567206582,65;619337082484,10;1095421038421,06;#N/D;695359029991,91;4,73;10,60;248,45;102,43;1452,50;4222,29;4171,46;90,80;95,55;1311662923076,92;114,00;113,40;4,48;4,89;61708,39;#VALOR!;20698,71;1,58;#N/D;;;;;;;;;;;;;;;;;;;;
sept-94;0;0;7,49;22891949529,45;135830872416,93;633137017476,64;1119171060935,26;#N/D;709939009653,21;4,73;10,60;250,74;108,24;1412,40;4812,68;5542,11;91,28;95,47;1314550000000,00;114,30;113,20;4,75;4,95;62547,00;#VALOR!;20667,00;1,55;#N/D;;;;;;;;;;;;;;;;;;;;
oct-94;0;0;7,20;23335948550,55;134645352702,82;623167064442,18;1102021044677,64;#N/D;700149023309,99;4,91;10,64;250,95;109,34;1485,00;5245,32;6122,72;91,67;95,87;1317305846153,84;114,40;113,10;4,73;5,12;62446,67;#VALOR!;19748,67;1,51;#N/D;;;;;;;;;;;;;;;;;;;;
nov-94;0;0;7,56;22721949904,25;139641331992,26;629407035047,50;1103181045777,28;#N/D;706929013852,08;4,91;10,64;250,74;110,54;1506,80;5122,43;5919,95;91,91;96,19;1320192923076,92;114,60;113,20;5,28;5,10;62346,49;#VALOR!;18871,14;1,57;#N/D;;;;;;;;;;;;;;;;;;;;
dic-94;0;0;7,46;23253948731,34;151451608287,50;639316988364,61;1119921061646,23;#N/D;723208991141,92;4,91;10,64;250,32;111,04;1470,80;5569,88;6717,03;93,02;96,83;1323080000000,00;114,60;113,40;5,51;5,29;62246,00;#VALOR!;17912,00;1,55;#N/D;;;;;;;;;;;;;;;;;;;;
ene-95;0;0;7,44;24028947022,68;140274129994,52;633927013755,20;1150291090435,96;#N/D;713939004073,32;5,26;10,87;251,16;110,14;1513,40;4572,83;5625,01;96,43;98,68;1326434153846,15;115,00;113,80;5,60;5,04;64811,33;#VALOR!;18500,00;1,51;#N/D;;;;;;;;;;;;;;;;;;;;
feb-95;0;0;7,37;24619945719,69;137541770719,33;616857094166,60;1123311064859,84;#N/D;696299028680,64;5,26;10,87;252,19;111,74;1511,80;5033,48;6342,92;97,46;99,56;1329483384615,38;115,50;114,30;5,91;5,00;67482,39;#VALOR!;19107,30;1,46;#N/D;;;;;;;;;;;;;;;;;;;;
mar-95;0;0;7,37;24460946070,24;137949964492,39;620267078103,16;1135601076510,34;#N/D;699789023812,18;5,26;10,87;253,23;112,54;1458,60;5876,01;7428,09;97,85;100,05;1332990000000,00;115,90;114,30;5,98;4,96;69942,00;#VALOR!;19676,00;1,38;#N/D;;;;;;;;;;;;;;;;;;;;
abr-95;0;0;7,23;26184942269,29;137496849873,49;617327091952,58;1104641047161,31;#N/D;697249027355,41;5,71;11,29;254,89;115,64;1566,30;5200,60;6133,70;100,23;101,41;1336039230769,23;116,30;114,60;6,04;4,58;71333,00;#VALOR!;20567,00;1,38;#N/D;;;;;;;;;;;;;;;;;;;;
may-95;0;0;7,23;26539941486,61;137432398225,11;611227120687,76;1099391042184,49;#N/D;690319037022,57;5,71;11,29;255,31;113,04;1580,70;5444,37;6798,42;101,18;102,14;1339545846153,84;116,50;114,60;6,03;4,49;72751,66;#VALOR!;21498,35;1,39;#N/D;;;;;;;;;;;;;;;;;;;;
jun-95;0;0;7,27;26221942187,72;139254622101,99;622427067928,08;1142121082691,08;#N/D;702839019557,51;5,71;11,29;255,10;115,34;1643,00;5301,93;7133,85;101,10;101,73;1342900000000,00;116,70;115,00;6,00;4,43;74115,00;#VALOR!;22349,00;1,38;#N/D;;;;;;;;;;;;;;;;;;;;
jul-95;0;0;7,06;25697943342,99;137910902887,32;618137088136,92;1108221050555,03;#N/D;698329025848,84;5,79;11,29;254,69;113,04;1710,10;4237,30;5205,36;102,21;101,41;1346101692307,69;116,70;115,20;5,87;4,46;72711,00;#VALOR!;22643,67;1,38;#N/D;;;;;;;;;;;;;;;;;;;;
ago-95;0;0;7,31;25441943907,40;140840523268,14;621657071555,31;1104321046857,96;#N/D;703089019208,77;5,79;11,29;254,48;113,14;1720,90;5505,71;6118,99;102,45;100,77;1349608307692,30;117,00;115,30;5,75;4,35;71333,60;#VALOR!;22942,22;1,47;#N/D;;;;;;;;;;;;;;;;;;;;
sept-95;0;0;6,91;27447939484,72;139039783274,06;632547020255,95;1118801060584,51;#N/D;714199003710,63;5,79;11,29;256,14;115,04;1842,30;5597,98;7124,69;102,45;100,37;1352810000000,00;117,30;115,20;5,83;4,09;69903,00;#VALOR!;23233,00;1,42;#N/D;;;;;;;;;;;;;;;;;;;;
oct-95;0;0;6,65;25106944645,98;136555465191,12;633457015969,22;1091151034373,25;#N/D;713869004170,97;6,16;11,11;256,76;114,64;1714,20;6249,02;7722,73;101,18;98,68;1356164153846,15;117,60;115,10;5,77;4,00;71622,00;#VALOR!;24494,67;1,41;#N/D;;;;;;;;;;;;;;;;;;;;
nov-95;0;0;6,52;24677945591,81;138865959131,47;642016975645,76;1081261024997,86;#N/D;723588990611,84;6,16;11,11;256,76;115,34;1740,90;6325,27;7944,74;99,44;97,96;1359518307692,30;117,60;115,10;5,80;3,91;73383,27;#VALOR!;25824,85;1,44;#N/D;;;;;;;;;;;;;;;;;;;;
dic-95;0;0;6,66;24050946974,17;152252371191,59;656056909507,73;1101731044402,73;#N/D;742248964581,65;6,16;11,11;255,93;117,94;1735,70;5773,16;6806,18;98,01;97,23;1362720000000,00;117,50;115,40;5,69;3,82;75060,00;#VALOR!;27018,00;1,43;#N/D;;;;;;;;;;;;;;;;;;;;
ene-96;0;0;6,95;23749947637,80;143818970655,32;664656868995,84;1139851080539,20;#N/D;727688984892,45;5,28;10,21;255,52;114,74;1749,60;5258,32;6936,02;97,77;97,15;1372404651486,33;118,20;115,50;5,64;3,51;76198,00;#VALOR!;28428,67;1,49;#N/D;;;;;;;;;;;;;;;;;;;;
feb-96;0;0;6,74;23736947666,46;139770235289,01;657166904278,87;1121761063390,49;#N/D;719558996233,57;5,28;10,21;255,73;115,64;1863,60;5535,93;6941,76;97,85;97,48;1372573874163,98;118,60;116,10;5,25;3,26;77353,25;#VALOR!;29912,99;1,47;#N/D;;;;;;;;;;;;;;;;;;;;
mar-96;0;0;6,70;22047951390,24;138168709480,83;685656770071,45;1128551069827,18;#N/D;748458955918,87;5,28;10,21;256,97;117,24;1905,50;5959,61;7651,61;96,90;98,52;1373207080770,51;119,20;116,20;5,29;3,25;78474,00;#VALOR!;31250,00;1,48;#N/D;;;;;;;;;;;;;;;;;;;;
abr-96;0;0;6,76;21659952245,67;138340580543,17;685226772097,04;1149931090094,70;#N/D;747898956700,05;3,88;9,12;257,60;117,64;1933,10;5724,30;7342,57;96,11;97,48;1373360910699,85;119,60;116,30;5,27;3,22;77836,00;#VALOR!;32390,00;1,53;#N/D;;;;;;;;;;;;;;;;;;;;
may-96;0;0;6,76;22787949758,74;144578718874,08;692426738180,11;1144491084937,76;#N/D;755498946098,26;3,88;9,12;257,18;120,24;1970,20;5451,72;7140,50;95,40;96,75;1373976744384,46;119,90;116,50;5,27;3,19;77203,19;#VALOR!;33571,59;1,53;#N/D;;;;;;;;;;;;;;;;;;;;
jun-96;0;0;6,65;21084953513,39;143170548011,03;695506723671,19;1133281074311,06;#N/D;758948941285,61;3,88;9,12;256,35;123,54;1981,60;5276,85;7327,16;94,68;95,63;1374427393665,38;119,90;116,60;5,31;3,29;76560,00;#VALOR!;34670,00;1,52;#N/D;;;;;;;;;;;;;;;;;;;;
jul-96;0;0;6,60;23888947331,34;140098352771,67;696006721315,85;1116141058062,92;#N/D;758978941243,76;3,17;8,20;255,73;120,04;1879,50;4443,29;5701,97;94,29;94,82;1374713911405,51;120,20;117,00;5,46;3,29;78184,67;#VALOR!;36830,33;1,47;#N/D;;;;;;;;;;;;;;;;;;;;
ago-96;0;0;6,61;22390950634,02;143117814844,17;695246724895,97;1121901063523,21;#N/D;760368939304,75;3,17;8,20;254,48;119,34;1980,90;5236,15;6423,40;93,65;94,74;1375303438680,55;120,40;116,90;5,23;3,20;79843,81;#VALOR!;39125,28;1,48;#N/D;;;;;;;;;;;;;;;;;;;;
sept-96;0;0;6,63;22497950398,11;151310986509,22;708686661584,36;1111111053294,65;#N/D;772108922927,77;3,17;8,20;255,93;121,04;2086,10;6022,07;7341,66;93,81;95,79;1375573876218,26;120,80;116,80;5,33;3,02;81434,00;#VALOR!;41151,00;1,53;#N/D;;;;;;;;;;;;;;;;;;;;
oct-96;0;0;6,56;25185944471,81;140295613877,31;699156706477,19;1094871037899,68;#N/D;762968935677,82;2,47;7,38;255,93;119,04;2113,60;6593,12;8134,41;93,50;95,95;1375991351009,98;121,20;116,80;5,27;3,04;80118,33;#VALOR!;39817,00;1,51;#N/D;;;;;;;;;;;;;;;;;;;;
nov-96;0;0;6,69;20049955795,28;143100237121,89;717566619753,47;1082671026334,49;#N/D;782598908294,51;2,47;7,38;255,31;124,54;2312,30;6265,84;7908,17;93,18;96,03;1376400532950,85;121,40;116,70;5,32;3,09;78823,92;#VALOR!;38526,24;1,53;#N/D;;;;;;;;;;;;;;;;;;;;
dic-96;0;0;6,87;19106957874,33;160656475524,06;732856547727,09;1143851084331,06;#N/D;803568879041,93;2,47;7,38;254,89;131,04;2402,90;5572,90;6622,34;93,73;97,31;1377412073055,99;121,40;117,00;5,37;3,13;77487,00;#VALOR!;37149,00;1,55;#N/D;;;;;;;;;;;;;;;;;;;;
ene-97;0;0;7,24;17009930564,92;152740641255,06;715778098301,59;1139195193867,88;#N/D;782353752873,38;2,47;7,38;254,59;124,20;2555,48;5387,91;6784,68;94,21;98,04;1388243723971,23;121,80;117,60;5,25;3,03;77078,33;#VALOR!;38158,67;1,63;#N/D;;;;;;;;;;;;;;;;;;;;
feb-97;0;0;7,51;15986751924,54;144600202756,87;706939543269,88;1146270064757,26;#N/D;773187377368,60;2,47;7,38;254,19;123,62;#VALOR!;5213,52;6656,33;94,68;97,72;1389458396915,14;122,20;118,10;5,19;3,08;76671,82;#VALOR!;39195,77;1,69;#N/D;;;;;;;;;;;;;;;;;;;;
mar-97;0;0;7,59;15536547137,88;148148949578,18;729838369031,01;1179219140579,10;#N/D;797534687860,14;2,33;7,19;255,19;129,57;#VALOR!;5382,52;6685,29;95,08;97,72;1391144156093,79;122,50;117,90;5,41;3,16;76261,00;#VALOR!;40178,00;1,68;#N/D;;;;;;;;;;;;;;;;;;;;
abr-97;0;0;7,81;13175523275,56;146824761166,05;714203553818,37;1159108982263,84;#N/D;780634574812,30;2,33;7,19;256,99;124,63;#VALOR!;5987,78;7602,79;96,35;98,60;1392345660990,23;122,60;117,90;5,55;3,14;74683,00;#VALOR!;39171,67;1,73;#N/D;;;;;;;;;;;;;;;;;;;;
may-97;0;0;7,73;15091781778,75;147572790903,28;720572444848,69;1137166100191,67;#N/D;787204263027,92;2,33;7,19;256,99;126,84;#VALOR!;5211,66;6668,72;96,74;98,84;1394016928446,59;122,50;118,40;5,53;3,09;73137,65;#VALOR!;38190,54;1,70;#N/D;;;;;;;;;;;;;;;;;;;;
jun-97;0;0;7,71;14246681926,50;149002445649,13;733325173490,65;1184962158943,86;#N/D;800415841719,97;2,33;7,05;257,39;127,29;3024,00;5425,85;7130,27;96,43;98,12;1395522201915,17;122,70;118,60;5,59;3,05;71527,00;#VALOR!;37159,00;1,74;#N/D;;;;;;;;;;;;;;;;;;;;
jul-97;0;0;7,95;12653939314,49;145697833859,55;717470558375,63;1175627227028,59;#N/D;783517086799,64;2,33;7,05;257,29;129,50;3059,48;4285,02;5782,11;96,67;98,92;1396862174710,19;122,80;119,20;5,56;3,06;71371,00;#VALOR!;37299,67;1,83;#N/D;;;;;;;;;;;;;;;;;;;;
ago-97;0;0;7,81;12349932454,41;146951711382,55;727686772123,86;1201314401623,36;#N/D;795292394763,90;2,33;7,05;257,39;129,59;3004,75;4446,91;5870,34;96,82;98,52;1398511496182,79;123,10;119,30;5,55;3,19;71215,34;#VALOR!;37440,87;1,79;#N/D;;;;;;;;;;;;;;;;;;;;
sept-97;0;0;7,59;13470520059,81;147018116111,18;723161409608,70;1193750344289,69;#N/D;790521855452,66;2,34;6,99;259,79;134,25;3230,85;5913,48;7627,23;96,59;98,76;1399837789594,19;123,40;119,00;5,59;3,24;71059,00;#VALOR!;37581,00;1,77;#N/D;;;;;;;;;;;;;;;;;;;;
oct-97;0;0;7,51;14554668006,33;151598089306,54;721364460490,93;1198972794307,64;#N/D;789278651376,25;2,34;6,99;259,59;132,05;2847,08;6359,04;8128,27;95,64;98,44;1401315029973,69;123,70;118,90;5,53;3,51;71032,00;#VALOR!;36514,67;1,72;#N/D;;;;;;;;;;;;;;;;;;;;
nov-97;0;0;7,75;12734828271,17;148338398362,81;725122554918,64;1212074196859,86;#N/D;792395384350,08;2,34;6,99;259,19;136,76;3023,70;6241,09;7574,54;96,11;98,36;1402785248327,82;123,60;118,90;5,55;3,68;71005,01;#VALOR!;35478,59;1,76;#N/D;;;;;;;;;;;;;;;;;;;;
dic-97;0;0;7,88;10824359399,62;165535269998,26;739648329717,52;1269148972492,26;#N/D;812595123960,54;2,50;7,01;259,09;132,38;2999,90;5641,26;6896,21;95,87;98,12;1404696442594,36;123,50;119,10;5,56;3,67;70978,00;#VALOR!;34382,00;1,79;#N/D;;;;;;;;;;;;;;;;;;;;
ene-98;0;0;8,13;10547993064,23;151687930998,22;729759888672,46;1270947674157,30;#N/D;799353349109,32;2,50;7,01;256,89;128,11;3075,10;5333,11;6439,89;96,43;97,80;1416886184544,79;123,71;119,09;5,56;3,33;72094,00;#VALOR!;34283,00;1,83;#N/D;;;;;;;;;;;;;;;;;;;;
feb-98;0;0;8,01;9246228081,16;151439889805,98;709933467696,73;1283239926140,94;#N/D;778223114514,88;2,50;7,01;256,59;128,46;#VALOR!;5361,99;6920,61;96,51;98,12;1419271376883,25;123,96;119,48;5,51;3,44;73227,55;#VALOR!;34184,29;1,81;#N/D;;;;;;;;;;;;;;;;;;;;
mar-98;0;0;7,89;9719416292,29;148561049511,75;710294232724,32;1316198974276,72;#N/D;778040417688,81;2,46;6,87;256,99;128,03;#VALOR!;6194,76;7648,51;96,19;97,80;1422141080772,48;124,18;119,28;5,51;3,47;74326,00;#VALOR!;34085,00;1,85;#N/D;;;;;;;;;;;;;;;;;;;;
abr-98;0;0;7,73;12522411048,81;149662284814,35;714713809402,04;1308865569696,33;#N/D;784466086247,99;2,46;6,87;257,69;130,44;#VALOR!;5789,61;7130,53;95,64;97,15;1424519050464,61;124,36;119,62;5,49;3,48;75849,33;#VALOR!;35012,33;1,79;#N/D;;;;;;;;;;;;;;;;;;;;
may-98;0;0;7,83;12913876776,52;153407899669,15;718768435874,05;1332153694497,66;#N/D;786683285966,75;2,46;6,87;258,09;128,32;#VALOR!;5668,11;7003,22;94,61;96,43;1427380939544,65;124,58;120,01;5,52;3,50;77403,89;#VALOR!;35964,90;1,78;#N/D;;;;;;;;;;;;;;;;;;;;
jun-98;0;0;7,96;12647389883,30;153533057364,80;730723595307,04;1384200312895,48;#N/D;797615899234,02;2,44;6,63;257,59;130,99;3754,70;5669,07;7439,74;95,00;96,11;1430076418356,57;124,76;120,21;5,59;3,44;78896,00;#VALOR!;36867,00;1,81;#N/D;;;;;;;;;;;;;;;;;;;;
jul-98;0;0;7,95;13172973543,91;152456719795,03;734337612145,35;1393856426223,56;#N/D;801562283614,06;2,44;6,63;256,99;130,14;3697,46;4667,19;6004,19;95,32;96,67;1432605789862,63;124,86;120,23;5,58;3,35;83472,33;#N/D;37885,67;1,78;#N/D;;;;;;;;;;;;;;;;;;;;
